model,processing,cycle,variant,dataset,class_id,class_name,AP,recall_0.1,specificity_0.1,precision_0.1,f1_0.1,max_recall,best_thresh,spec_at_best_thresh
rtdetr,plain,0,scratch,val,0,Other_Amphibian,0.0,0.0,0.6275354969574036,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,0,scratch,val,1,Small_Mammal,0.0,0.0,0.656947261663286,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,0,scratch,val,2,Western_Leopard_Toad,0.0,0.0,0.8585192697768763,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,1,pretrained,test,0,Other_Amphibian,0.0,0.0,0.8117916891527253,0.0,0.0,1.0,0.01,0.0
rtdetr,plain,1,pretrained,test,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,1,pretrained,test,2,Western_Leopard_Toad,0.16666666666666666,1.0,0.8964121931480982,0.0013003901170351106,0.0025974025974025974,1.0,0.92,0.9987860803884543
rtdetr,plain,1,pretrained,val,0,Other_Amphibian,0.0,0.0,0.6533975659229209,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,1,pretrained,val,1,Small_Mammal,0.0,0.0,0.9949290060851927,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,1,pretrained,val,2,Western_Leopard_Toad,0.0,0.0,0.8630831643002028,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,1,scratch,test,0,Other_Amphibian,0.0,0.0,0.9027253103076093,0.0,0.0,1.0,0.01,0.0002698327037236913
rtdetr,plain,1,scratch,test,1,Small_Mammal,0.0,0.0,0.9995954146999325,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,1,scratch,test,2,Western_Leopard_Toad,0.5,1.0,0.7851362287564068,0.0006273525721455458,0.0012539184952978055,1.0,0.95,0.9987860803884543
rtdetr,plain,1,scratch,val,0,Other_Amphibian,0.0,0.0,0.9396551724137931,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,1,scratch,val,1,Small_Mammal,0.0,0.0,0.9974645030425964,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,1,scratch,val,2,Western_Leopard_Toad,0.0,0.0,0.8240365111561866,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,2,pretrained,test,0,Other_Amphibian,0.0,0.0,0.7968159740960604,0.0,0.0,1.0,0.01,0.0
rtdetr,plain,2,pretrained,test,1,Small_Mammal,0.0,0.0,0.9997302764666217,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,2,pretrained,test,2,Western_Leopard_Toad,0.5,1.0,0.7817642298354465,0.0006176652254478073,0.001234567901234568,1.0,0.95,0.9986512004316158
rtdetr,plain,2,pretrained,val,0,Other_Amphibian,0.0,0.0,0.8856490872210954,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,2,pretrained,val,1,Small_Mammal,0.0,0.0,0.9994929006085193,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,2,pretrained,val,2,Western_Leopard_Toad,0.0,0.0,0.8843813387423936,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,2,scratch,test,0,Other_Amphibian,0.0,0.0,0.8066648677819752,0.0,0.0,1.0,0.01,0.005666486778197518
rtdetr,plain,2,scratch,test,1,Small_Mammal,0.0,0.0,0.9997302764666217,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,2,scratch,test,2,Western_Leopard_Toad,0.3333333333333333,1.0,0.8489344483409765,0.0008920606601248885,0.0017825311942959003,1.0,0.95,0.9987860803884543
rtdetr,plain,2,scratch,val,0,Other_Amphibian,0.0,0.0,0.6508620689655172,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,2,scratch,val,1,Small_Mammal,0.0,0.0,0.9964503042596349,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,2,scratch,val,2,Western_Leopard_Toad,0.0,0.0,0.824290060851927,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,3,pretrained,test,0,Other_Amphibian,0.0,0.0,0.967620075553157,0.0,0.0,1.0,0.01,0.05693470048569887
rtdetr,plain,3,pretrained,test,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,3,pretrained,test,2,Western_Leopard_Toad,0.125,1.0,0.9736984084165093,0.00510204081632653,0.01015228426395939,1.0,0.95,0.9990558403021311
rtdetr,plain,3,pretrained,val,0,Other_Amphibian,0.0,0.0,0.827079107505071,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,3,pretrained,val,1,Small_Mammal,0.0,0.0,0.9997464503042597,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,3,pretrained,val,2,Western_Leopard_Toad,0.0,0.0,0.966024340770791,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,3,scratch,test,0,Other_Amphibian,0.0,0.0,0.9056934700485699,0.0,0.0,1.0,0.01,0.0
rtdetr,plain,3,scratch,test,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,3,scratch,test,2,Western_Leopard_Toad,0.16666666666666666,1.0,0.8798219584569733,0.0011210762331838565,0.0022396416573348264,1.0,0.95,0.9991907202589695
rtdetr,plain,3,scratch,val,0,Other_Amphibian,0.0,0.0,0.8651115618661258,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,3,scratch,val,1,Small_Mammal,0.0,0.0,0.9992393509127789,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,3,scratch,val,2,Western_Leopard_Toad,0.0,0.0,0.9074543610547667,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,4,pretrained,test,0,Other_Amphibian,0.0,0.0,0.5345385860766325,0.0,0.0,0.3333333333333333,0.01,0.0018888289260658392
rtdetr,plain,4,pretrained,test,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,4,pretrained,test,2,Western_Leopard_Toad,0.5,1.0,0.9900188831939574,0.013333333333333334,0.02631578947368421,1.0,0.92,0.9987860803884543
rtdetr,plain,4,pretrained,val,0,Other_Amphibian,0.0,0.0,0.40365111561866124,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,4,pretrained,val,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,4,pretrained,val,2,Western_Leopard_Toad,0.0,0.0,0.8630831643002028,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,4,scratch,test,0,Other_Amphibian,0.0,0.0,0.9398273070696168,0.0,0.0,1.0,0.01,0.0
rtdetr,plain,4,scratch,test,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,4,scratch,test,2,Western_Leopard_Toad,0.2,1.0,0.9610196924736985,0.0034482758620689655,0.006872852233676977,1.0,0.89,0.9989209603452927
rtdetr,plain,4,scratch,val,0,Other_Amphibian,0.0,0.0,0.8169371196754563,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,4,scratch,val,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rtdetr,plain,4,scratch,val,2,Western_Leopard_Toad,0.0,0.0,0.9452332657200812,0.0,0.0,0.0,0.0,0.0
yolo,clahe,0,pretrained,test,0,Other_Amphibian,0.0,0.0,0.9919050188882893,0.0,0.0,0.0,0.0,0.0
yolo,clahe,0,pretrained,test,1,Small_Mammal,0.0,0.0,0.999055967633176,0.0,0.0,0.0,0.0,0.0
yolo,clahe,0,pretrained,test,2,Western_Leopard_Toad,0.25,1.0,0.9863771243593202,0.00980392156862745,0.01941747572815534,1.0,0.92,0.9987860803884543
yolo,clahe,0,pretrained,val,0,Other_Amphibian,0.0,0.0,0.986815415821501,0.0,0.0,0.0,0.0,0.0
yolo,clahe,0,pretrained,val,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,clahe,0,pretrained,val,2,Western_Leopard_Toad,0.0,0.0,0.9989858012170385,0.0,0.0,0.0,0.0,0.0
yolo,clahe,0,scratch,test,0,Other_Amphibian,0.0,0.0,0.9978413383702105,0.0,0.0,0.0,0.0,0.0
yolo,clahe,0,scratch,test,1,Small_Mammal,0.0,0.0,0.9968981793661497,0.0,0.0,0.0,0.0,0.0
yolo,clahe,0,scratch,test,2,Western_Leopard_Toad,0.07142857142857142,1.0,0.994469921769625,0.023809523809523808,0.046511627906976744,1.0,0.24,0.9981116806042623
yolo,clahe,0,scratch,val,0,Other_Amphibian,0.0,0.0,0.9789553752535497,0.0,0.0,0.0,0.0,0.0
yolo,clahe,0,scratch,val,1,Small_Mammal,0.0,0.0,0.9726166328600405,0.0,0.0,0.0,0.0,0.0
yolo,clahe,0,scratch,val,2,Western_Leopard_Toad,0.0,0.0,0.9992393509127789,0.0,0.0,0.0,0.0,0.0
yolo,clahe,1,pretrained,test,0,Other_Amphibian,0.0,0.0,0.9861036157582299,0.0,0.0,0.0,0.0,0.0
yolo,clahe,1,pretrained,test,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,clahe,1,pretrained,test,2,Western_Leopard_Toad,0.25,1.0,0.9599406528189911,0.003355704697986577,0.006688963210702341,1.0,0.95,0.9989209603452927
yolo,clahe,1,pretrained,val,0,Other_Amphibian,0.0,0.0,0.9967038539553753,0.0,0.0,0.0,0.0,0.0
yolo,clahe,1,pretrained,val,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,clahe,1,pretrained,val,2,Western_Leopard_Toad,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,clahe,1,scratch,test,0,Other_Amphibian,0.0,0.0,0.9978413383702105,0.0,0.0,0.0,0.0,0.0
yolo,clahe,1,scratch,test,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,clahe,1,scratch,test,2,Western_Leopard_Toad,0.5,1.0,0.9981116806042623,0.06666666666666667,0.125,1.0,0.92,0.9995953601294848
yolo,clahe,1,scratch,val,0,Other_Amphibian,0.0,0.0,0.9967038539553753,0.0,0.0,0.0,0.0,0.0
yolo,clahe,1,scratch,val,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,clahe,1,scratch,val,2,Western_Leopard_Toad,0.0,0.0,0.9949290060851927,0.0,0.0,0.0,0.0,0.0
yolo,clahe,2,pretrained,test,0,Other_Amphibian,0.0,0.0,0.9801672962763087,0.0,0.0,0.0,0.0,0.0
yolo,clahe,2,pretrained,test,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,clahe,2,pretrained,test,2,Western_Leopard_Toad,0.25,1.0,0.9823307256541678,0.007575757575757576,0.015037593984962407,1.0,0.95,0.9989209603452927
yolo,clahe,2,pretrained,val,0,Other_Amphibian,0.0,0.0,0.9961967545638946,0.0,0.0,0.0,0.0,0.0
yolo,clahe,2,pretrained,val,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,clahe,2,pretrained,val,2,Western_Leopard_Toad,0.0,0.0,0.9997464503042597,0.0,0.0,0.0,0.0,0.0
yolo,clahe,2,scratch,test,0,Other_Amphibian,0.0,0.0,0.9862385321100917,0.0,0.0,0.0,0.0,0.0
yolo,clahe,2,scratch,test,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,clahe,2,scratch,test,2,Western_Leopard_Toad,0.5,1.0,0.9983814405179391,0.07692307692307693,0.14285714285714288,1.0,0.89,0.9997302400863232
yolo,clahe,2,scratch,val,0,Other_Amphibian,0.0,0.0,0.9964503042596349,0.0,0.0,0.0,0.0,0.0
yolo,clahe,2,scratch,val,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,clahe,2,scratch,val,2,Western_Leopard_Toad,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,clahe,3,pretrained,test,0,Other_Amphibian,0.0,0.0,0.9885321100917431,0.0,0.0,0.0,0.0,0.0
yolo,clahe,3,pretrained,test,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,clahe,3,pretrained,test,2,Western_Leopard_Toad,1.0,1.0,0.9844888049635824,0.008620689655172414,0.017094017094017096,1.0,0.95,0.9991907202589695
yolo,clahe,3,pretrained,val,0,Other_Amphibian,0.0,0.0,0.9946754563894523,0.0,0.0,0.0,0.0,0.0
yolo,clahe,3,pretrained,val,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,clahe,3,pretrained,val,2,Western_Leopard_Toad,0.0,0.0,0.9969574036511156,0.0,0.0,0.0,0.0,0.0
yolo,clahe,3,scratch,test,0,Other_Amphibian,0.0,0.0,0.9997301672962763,0.0,0.0,0.0,0.0,0.0
yolo,clahe,3,scratch,test,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,clahe,3,scratch,test,2,Western_Leopard_Toad,0.1111111111111111,1.0,0.9981116806042623,0.06666666666666667,0.125,1.0,0.89,0.9989209603452927
yolo,clahe,3,scratch,val,0,Other_Amphibian,0.0,0.0,0.9961967545638946,0.0,0.0,0.0,0.0,0.0
yolo,clahe,3,scratch,val,1,Small_Mammal,0.0,0.0,0.9997464503042597,0.0,0.0,0.0,0.0,0.0
yolo,clahe,3,scratch,val,2,Western_Leopard_Toad,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,clahe,4,pretrained,test,0,Other_Amphibian,0.0,0.0,0.9755801403130059,0.0,0.0,0.0,0.0,0.0
yolo,clahe,4,pretrained,test,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,clahe,4,pretrained,test,2,Western_Leopard_Toad,0.5,1.0,0.9838144051793903,0.008264462809917356,0.01639344262295082,1.0,0.95,0.9987860803884543
yolo,clahe,4,pretrained,val,0,Other_Amphibian,0.0,0.0,0.9941683569979716,0.0,0.0,0.0,0.0,0.0
yolo,clahe,4,pretrained,val,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,clahe,4,pretrained,val,2,Western_Leopard_Toad,0.0,0.0,0.9964503042596349,0.0,0.0,0.0,0.0,0.0
yolo,clahe,4,scratch,test,0,Other_Amphibian,0.0,0.0,0.9905558553696708,0.0,0.0,0.0,0.0,0.0
yolo,clahe,4,scratch,test,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,clahe,4,scratch,test,2,Western_Leopard_Toad,0.125,1.0,0.9982465605611006,0.07142857142857142,0.13333333333333333,1.0,0.89,0.9990558403021311
yolo,clahe,4,scratch,val,0,Other_Amphibian,0.0,0.0,0.9774340770791075,0.0,0.0,0.0,0.0,0.0
yolo,clahe,4,scratch,val,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,clahe,4,scratch,val,2,Western_Leopard_Toad,0.0,0.0,0.9997464503042597,0.0,0.0,0.0,0.0,0.0
yolo,plain,0,pretrained,test,0,Other_Amphibian,0.0,0.0,0.981651376146789,0.0,0.0,0.0,0.0,0.0
yolo,plain,0,pretrained,test,1,Small_Mammal,0.0,0.0,0.9993256911665542,0.0,0.0,0.0,0.0,0.0
yolo,plain,0,pretrained,test,2,Western_Leopard_Toad,0.16666666666666666,1.0,0.9923118424602104,0.017241379310344827,0.03389830508474576,1.0,0.95,0.999325600215808
yolo,plain,0,pretrained,val,0,Other_Amphibian,0.0,0.0,0.9804766734279919,0.0,0.0,0.0,0.0,0.0
yolo,plain,0,pretrained,val,1,Small_Mammal,0.0,0.0,0.9858012170385395,0.0,0.0,0.0,0.0,0.0
yolo,plain,0,pretrained,val,2,Western_Leopard_Toad,0.0,0.0,0.9860547667342799,0.0,0.0,0.0,0.0,0.0
yolo,plain,0,scratch,test,0,Other_Amphibian,0.0,0.0,0.9825957906098219,0.0,0.0,0.0,0.0,0.0
yolo,plain,0,scratch,test,1,Small_Mammal,0.0,0.0,0.9998651382333108,0.0,0.0,0.0,0.0,0.0
yolo,plain,0,scratch,test,2,Western_Leopard_Toad,0.2,1.0,0.9927164823307256,0.01818181818181818,0.03571428571428572,1.0,0.92,0.999325600215808
yolo,plain,0,scratch,val,0,Other_Amphibian,0.0,0.0,0.9939148073022313,0.0,0.0,0.0,0.0,0.0
yolo,plain,0,scratch,val,1,Small_Mammal,0.0,0.0,0.9992393509127789,0.0,0.0,0.0,0.0,0.0
yolo,plain,0,scratch,val,2,Western_Leopard_Toad,0.0,0.0,0.9774340770791075,0.0,0.0,0.0,0.0,0.0
yolo,plain,1,pretrained,test,0,Other_Amphibian,0.0,0.0,0.9811117107393416,0.0,0.0,0.0,0.0,0.0
yolo,plain,1,pretrained,test,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,plain,1,pretrained,test,2,Western_Leopard_Toad,0.125,1.0,0.9982465605611006,0.07142857142857142,0.13333333333333333,1.0,0.89,0.9989209603452927
yolo,plain,1,pretrained,val,0,Other_Amphibian,0.0,0.0,0.9964503042596349,0.0,0.0,0.0,0.0,0.0
yolo,plain,1,pretrained,val,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,plain,1,pretrained,val,2,Western_Leopard_Toad,0.0,0.0,0.9969574036511156,0.0,0.0,0.0,0.0,0.0
yolo,plain,1,scratch,test,0,Other_Amphibian,0.0,0.0,0.9970318402590393,0.0,0.0,0.0,0.0,0.0
yolo,plain,1,scratch,test,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,plain,1,scratch,test,2,Western_Leopard_Toad,1.0,1.0,0.9981116806042623,0.06666666666666667,0.125,1.0,0.95,0.9998651200431616
yolo,plain,1,scratch,val,0,Other_Amphibian,0.0,0.0,0.9951825557809331,0.0,0.0,0.0,0.0,0.0
yolo,plain,1,scratch,val,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,plain,1,scratch,val,2,Western_Leopard_Toad,0.0,0.0,0.9713488843813387,0.0,0.0,0.0,0.0,0.0
yolo,plain,2,pretrained,test,0,Other_Amphibian,0.0,0.0,0.9959525094441446,0.0,0.0,0.0,0.0,0.0
yolo,plain,2,pretrained,test,1,Small_Mammal,0.0,0.0,0.9991908293998651,0.0,0.0,0.0,0.0,0.0
yolo,plain,2,pretrained,test,2,Western_Leopard_Toad,0.5,1.0,0.9983814405179391,0.07692307692307693,0.14285714285714288,1.0,0.92,0.9989209603452927
yolo,plain,2,pretrained,val,0,Other_Amphibian,0.0,0.0,0.9954361054766734,0.0,0.0,0.0,0.0,0.0
yolo,plain,2,pretrained,val,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,plain,2,pretrained,val,2,Western_Leopard_Toad,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,plain,2,scratch,test,0,Other_Amphibian,0.0,0.0,0.9989206691851052,0.0,0.0,0.6666666666666666,0.01,0.9839449541284404
yolo,plain,2,scratch,test,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,plain,2,scratch,test,2,Western_Leopard_Toad,0.5,1.0,0.9987860803884543,0.1,0.18181818181818182,1.0,0.92,0.9998651200431616
yolo,plain,2,scratch,val,0,Other_Amphibian,0.0,0.0,0.9956896551724138,0.0,0.0,0.0,0.0,0.0
yolo,plain,2,scratch,val,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,plain,2,scratch,val,2,Western_Leopard_Toad,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,plain,3,pretrained,test,0,Other_Amphibian,0.0,0.0,0.9941985968699406,0.0,0.0,0.0,0.0,0.0
yolo,plain,3,pretrained,test,1,Small_Mammal,0.0,0.0,0.910856372218476,0.0,0.0,0.0,0.0,0.0
yolo,plain,3,pretrained,test,2,Western_Leopard_Toad,0.2,1.0,0.9954140814674939,0.02857142857142857,0.05555555555555556,1.0,0.92,0.9990558403021311
yolo,plain,3,pretrained,val,0,Other_Amphibian,0.0,0.0,0.9893509127789046,0.0,0.0,0.0,0.0,0.0
yolo,plain,3,pretrained,val,1,Small_Mammal,0.0,0.0,0.8739858012170385,0.0,0.0,0.0,0.0,0.0
yolo,plain,3,pretrained,val,2,Western_Leopard_Toad,0.0,0.0,0.9997464503042597,0.0,0.0,0.0,0.0,0.0
yolo,plain,3,scratch,test,0,Other_Amphibian,0.0,0.0,0.998246087425796,0.0,0.0,0.0,0.0,0.0
yolo,plain,3,scratch,test,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,plain,3,scratch,test,2,Western_Leopard_Toad,0.5,1.0,0.9982465605611006,0.07142857142857142,0.13333333333333333,1.0,0.92,0.9994604801726463
yolo,plain,3,scratch,val,0,Other_Amphibian,0.0,0.0,0.9959432048681541,0.0,0.0,0.0,0.0,0.0
yolo,plain,3,scratch,val,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,plain,3,scratch,val,2,Western_Leopard_Toad,0.0,0.0,0.9997464503042597,0.0,0.0,0.0,0.0,0.0
yolo,plain,4,pretrained,test,0,Other_Amphibian,0.0,0.0,0.9966270912034538,0.0,0.0,0.0,0.0,0.0
yolo,plain,4,pretrained,test,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,plain,4,pretrained,test,2,Western_Leopard_Toad,0.14285714285714285,1.0,0.9906932829781494,0.014285714285714285,0.028169014084507043,1.0,0.92,0.9989209603452927
yolo,plain,4,pretrained,val,0,Other_Amphibian,0.0,0.0,0.9961967545638946,0.0,0.0,0.0,0.0,0.0
yolo,plain,4,pretrained,val,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,plain,4,pretrained,val,2,Western_Leopard_Toad,0.0,0.0,0.9997464503042597,0.0,0.0,0.0,0.0,0.0
yolo,plain,4,scratch,test,0,Other_Amphibian,0.0,0.0,0.9952779276848354,0.0,0.0,0.0,0.0,0.0
yolo,plain,4,scratch,test,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,plain,4,scratch,test,2,Western_Leopard_Toad,0.3333333333333333,1.0,0.9987860803884543,0.1,0.18181818181818182,1.0,0.92,0.9997302400863232
yolo,plain,4,scratch,val,0,Other_Amphibian,0.0,0.0,0.9964503042596349,0.0,0.0,0.0,0.0,0.0
yolo,plain,4,scratch,val,1,Small_Mammal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
yolo,plain,4,scratch,val,2,Western_Leopard_Toad,0.0,0.0,0.9987322515212982,0.0,0.0,0.0,0.0,0.0
