model,processing,cycle,variant,dataset,mAP,mAP50-95,mAR,precision,recall,Other_Amphibian_ap,Other_Amphibian_precision_optimal,Other_Amphibian_recall_optimal,Other_Amphibian_optimal_threshold,Other_Amphibian_specificity_optimal,Small_Mammal_ap,Small_Mammal_precision_optimal,Small_Mammal_recall_optimal,Small_Mammal_optimal_threshold,Small_Mammal_specificity_optimal,Western_Leopard_Toad_ap,Western_Leopard_Toad_precision_optimal,Western_Leopard_Toad_recall_optimal,Western_Leopard_Toad_optimal_threshold,Western_Leopard_Toad_specificity_optimal
rtdetr,plain,0,pretrained,val,0.7779949160454013,0.6365448261751997,0.7496980676328503,0.7249104463851294,0.7496980676328503,0.6010003064869844,0.7249104463851294,0.7496980676328503,0.25,0.95,0.995,0.7249104463851294,0.7496980676328503,0.25,0.95,0.7379844416492194,0.7249104463851294,0.7496980676328503,0.25,0.95
rtdetr,plain,0,scratch,test,0.5529747386976397,0.46625000704865455,0.5188831163166304,0.5091537785318919,0.5188831163166304,0.7961702229495993,0.5091537785318919,0.5188831163166304,0.25,0.95,0.022317047377326576,0.5091537785318919,0.5188831163166304,0.25,0.95,0.8404369457659931,0.5091537785318919,0.5188831163166304,0.25,0.95
rtdetr,plain,0,scratch,val,0.8469455548072272,0.5912752150052394,0.7804231826340331,0.5829118444813631,0.7804231826340331,0.7440991160303535,0.5829118444813631,0.7804231826340331,0.25,0.95,0.995,0.5829118444813631,0.7804231826340331,0.25,0.95,0.8017375483913284,0.5829118444813631,0.7804231826340331,0.25,0.95
rtdetr,plain,1,pretrained,test,0.7627175475370155,0.6358083829740947,0.6960915515449736,0.9083731873270131,0.6960915515449736,0.8360946330664748,0.9083731873270131,0.6960915515449736,0.25,0.95,0.5664285714285715,0.9083731873270131,0.6960915515449736,0.25,0.95,0.8856294381160001,0.9083731873270131,0.6960915515449736,0.25,0.95
rtdetr,plain,1,pretrained,val,0.8261656170557412,0.5621715503390291,0.7223169736197198,0.8662508635879508,0.7223169736197198,0.6882473554240626,0.8662508635879508,0.7223169736197198,0.25,0.95,0.995,0.8662508635879508,0.7223169736197198,0.25,0.95,0.7952494957431608,0.8662508635879508,0.7223169736197198,0.25,0.95
rtdetr,plain,1,pretrained,test,0.6183287068665538,0.510975877582678,0.523084189405412,0.898577061984664,0.523084189405412,0.8087634018920291,0.898577061984664,0.523084189405412,0.25,0.95,0.1325,0.898577061984664,0.523084189405412,0.25,0.95,0.9137227187076322,0.898577061984664,0.523084189405412,0.25,0.95
rtdetr,plain,1,pretrained,val,0.8680491208658467,0.5850168363933437,0.7986764791347504,0.845131948345827,0.7986764791347504,0.7700941815706301,0.845131948345827,0.7986764791347504,0.25,0.95,0.995,0.845131948345827,0.7986764791347504,0.25,0.95,0.8390531810269101,0.845131948345827,0.7986764791347504,0.25,0.95
rtdetr,plain,1,scratch,test,0.6747281962702879,0.5628177687514538,0.6676857200795588,0.716700987091564,0.6676857200795588,0.6813091134168653,0.716700987091564,0.6676857200795588,0.25,0.95,0.49741545893719813,0.716700987091564,0.6676857200795588,0.25,0.95,0.8454600164568004,0.716700987091564,0.6676857200795588,0.25,0.95
rtdetr,plain,1,scratch,val,0.719534584701304,0.5548675246616616,0.6497411306149407,0.791969341784958,0.6497411306149407,0.48010136900719363,0.791969341784958,0.6497411306149407,0.25,0.95,0.995,0.791969341784958,0.6497411306149407,0.25,0.95,0.6835023850967181,0.791969341784958,0.6497411306149407,0.25,0.95
rtdetr,plain,2,pretrained,test,0.4881253794350622,0.4177060542011665,0.4396414831562423,0.832022470388659,0.4396414831562423,0.546954813522367,0.832022470388659,0.4396414831562423,0.25,0.95,0.0002268201049051818,0.832022470388659,0.4396414831562423,0.25,0.95,0.9171945046779144,0.832022470388659,0.4396414831562423,0.25,0.95
rtdetr,plain,2,pretrained,val,0.7486312131325957,0.6078970573956373,0.7075785024154589,0.7348774017161407,0.7075785024154589,0.42946713275572923,0.7348774017161407,0.7075785024154589,0.25,0.95,0.995,0.7348774017161407,0.7075785024154589,0.25,0.95,0.821426506642058,0.7348774017161407,0.7075785024154589,0.25,0.95
rtdetr,plain,2,pretrained,test,0.5257338601248008,0.4390559539661438,0.4560534530351108,0.8431260421989109,0.4560534530351108,0.6782470326893565,0.8431260421989109,0.4560534530351108,0.25,0.95,0.0006996439044061698,0.8431260421989109,0.4560534530351108,0.25,0.95,0.8982549037806398,0.8431260421989109,0.4560534530351108,0.25,0.95
rtdetr,plain,2,pretrained,val,0.7501107436950752,0.5075693701807825,0.7439557666927747,0.6822332365692249,0.7439557666927747,0.4814496691778213,0.6822332365692249,0.7439557666927747,0.25,0.95,0.995,0.6822332365692249,0.7439557666927747,0.25,0.95,0.7738825619074045,0.6822332365692249,0.7439557666927747,0.25,0.95
rtdetr,plain,2,scratch,test,0.63570841580925,0.4763480406795279,0.7350372778164744,0.6311288885457739,0.7350372778164744,0.5957935594444206,0.6311288885457739,0.7350372778164744,0.25,0.95,0.4975,0.6311288885457739,0.7350372778164744,0.25,0.95,0.8138316879833294,0.6311288885457739,0.7350372778164744,0.25,0.95
