threshold,tp,fp,tn,fn,recall,specificity,precision,f1_score,model,processing,cycle,variant,dataset
0.01,790,128821,17703,37,0.9552599758162031,0.12081979743932734,0.006095161676092307,0.012113034545147887,faster_rcnn,clahe,0,pretrained,test_full_seq
0.04,658,84153,62371,169,0.7956469165659008,0.4256708798558598,0.007758427562462416,0.0153670099722086,faster_rcnn,clahe,0,pretrained,test_full_seq
0.07,579,61859,84665,248,0.7001209189842805,0.5778234282438371,0.009273199013421314,0.018303959535288072,faster_rcnn,clahe,0,pretrained,test_full_seq
0.11,482,44332,102192,345,0.5828295042321644,0.6974420572738937,0.010755567456598385,0.02112136018053943,faster_rcnn,clahe,0,pretrained,test_full_seq
0.14,433,35783,110741,394,0.5235792019347038,0.7557874477901231,0.01195604152860614,0.023378236103987256,faster_rcnn,clahe,0,pretrained,test_full_seq
0.17,388,29411,117113,439,0.46916565900846435,0.7992752040621331,0.013020571160106045,0.025337948148631884,faster_rcnn,clahe,0,pretrained,test_full_seq
0.2,359,24466,122058,468,0.43409915356711004,0.8330239414703393,0.01446122860020141,0.027990020271323874,faster_rcnn,clahe,0,pretrained,test_full_seq
0.24,312,19454,127070,515,0.37726723095526,0.8672299418525293,0.015784680764949915,0.030301558782110424,faster_rcnn,clahe,0,pretrained,test_full_seq
0.27,300,16616,129908,527,0.36275695284159615,0.8865987824520215,0.017734689051785293,0.033816152849010885,faster_rcnn,clahe,0,pretrained,test_full_seq
0.3,277,14266,132258,550,0.3349455864570738,0.9026371106439901,0.019046964175204566,0.03604424202992843,faster_rcnn,clahe,0,pretrained,test_full_seq
0.33,261,12370,134154,566,0.31559854897218864,0.9155769703256804,0.020663447074657587,0.03878733838609005,faster_rcnn,clahe,0,pretrained,test_full_seq
0.37,247,10310,136214,580,0.29866989117291415,0.929636100570555,0.023396798332859715,0.043394237526352776,faster_rcnn,clahe,0,pretrained,test_full_seq
0.4,229,8967,137557,598,0.27690447400241835,0.9388018345117524,0.024902131361461504,0.04569490172603012,faster_rcnn,clahe,0,pretrained,test_full_seq
0.43,218,7734,138790,609,0.26360338573155984,0.9472168381971554,0.027414486921529174,0.049663970839503364,faster_rcnn,clahe,0,pretrained,test_full_seq
0.46,210,6689,139835,617,0.2539298669891173,0.954348775627201,0.030439194086099436,0.05436189490033652,faster_rcnn,clahe,0,pretrained,test_full_seq
0.5,189,5433,141091,638,0.22853688029020555,0.9629207501842701,0.0336179295624333,0.05861373856411847,faster_rcnn,clahe,0,pretrained,test_full_seq
0.53,182,4574,141950,645,0.22007255139056833,0.9687832709999727,0.038267451640033645,0.06519792226401576,faster_rcnn,clahe,0,pretrained,test_full_seq
0.56,167,3845,142679,660,0.20193470374848851,0.9737585651497366,0.04162512462612163,0.06902252531514776,faster_rcnn,clahe,0,pretrained,test_full_seq
0.59,159,3244,143280,668,0.19226118500604594,0.9778602822745762,0.0467234792829856,0.075177304964539,faster_rcnn,clahe,0,pretrained,test_full_seq
0.63,147,2566,143958,680,0.1777509068923821,0.9824875105784718,0.054183560633984516,0.08305084745762711,faster_rcnn,clahe,0,pretrained,test_full_seq
0.66,143,2167,144357,684,0.17291414752116083,0.9852106139608529,0.06190476190476191,0.09116990755498884,faster_rcnn,clahe,0,pretrained,test_full_seq
0.69,139,1792,144732,688,0.16807738814993953,0.9877699216510606,0.07198342827550493,0.10079767947788253,faster_rcnn,clahe,0,pretrained,test_full_seq
0.72,124,1499,145025,703,0.14993954050785974,0.9897695940596762,0.07640172520024646,0.10122448979591837,faster_rcnn,clahe,0,pretrained,test_full_seq
0.76,116,1143,145381,711,0.14026602176541716,0.9921992301602468,0.09213661636219221,0.1112176414189837,faster_rcnn,clahe,0,pretrained,test_full_seq
0.79,110,901,145623,717,0.13301088270858524,0.9938508367229942,0.10880316518298715,0.11969532100108814,faster_rcnn,clahe,0,pretrained,test_full_seq
0.82,94,662,145862,733,0.11366384522370013,0.9954819688242199,0.12433862433862433,0.11876184459886291,faster_rcnn,clahe,0,pretrained,test_full_seq
0.85,87,490,146034,740,0.10519951632406288,0.9966558379514618,0.15077989601386482,0.12393162393162394,faster_rcnn,clahe,0,pretrained,test_full_seq
0.89,75,286,146238,752,0.09068923821039904,0.9980481013349349,0.2077562326869806,0.12626262626262627,faster_rcnn,clahe,0,pretrained,test_full_seq
0.92,62,171,146353,765,0.07496977025392987,0.9988329556932652,0.26609442060085836,0.11698113207547171,faster_rcnn,clahe,0,pretrained,test_full_seq
0.95,55,68,146456,772,0.06650544135429262,0.999535912205509,0.44715447154471544,0.11578947368421053,faster_rcnn,clahe,0,pretrained,test_full_seq
0.01,678,119886,34623,88,0.8851174934725848,0.2240840339397705,0.005623569224644172,0.011176131212395945,faster_rcnn,clahe,0,pretrained,val_full_seq
0.04,540,96514,57995,226,0.7049608355091384,0.37535030321858276,0.005563912873245822,0.01104068697607851,faster_rcnn,clahe,0,pretrained,val_full_seq
0.07,454,79553,74956,312,0.5926892950391645,0.48512384391847724,0.005674503480945417,0.011241380164163766,faster_rcnn,clahe,0,pretrained,val_full_seq
0.11,375,62592,91917,391,0.489556135770235,0.5948973846183717,0.005955500500262042,0.011767843974079362,faster_rcnn,clahe,0,pretrained,val_full_seq
0.14,323,52775,101734,443,0.4216710182767624,0.6584341365227916,0.006083091641869751,0.011993167978612804,faster_rcnn,clahe,0,pretrained,val_full_seq
0.17,280,45173,109336,486,0.36553524804177545,0.7076351539392527,0.006160209447121202,0.012116229256366429,faster_rcnn,clahe,0,pretrained,val_full_seq
0.2,248,39465,115044,518,0.3237597911227154,0.7445779857484031,0.006244806486540931,0.012253267126164185,faster_rcnn,clahe,0,pretrained,val_full_seq
0.24,221,33602,120907,545,0.2885117493472585,0.7825239953659657,0.006534015315022322,0.012778629043915695,faster_rcnn,clahe,0,pretrained,val_full_seq
0.27,196,30009,124500,570,0.2558746736292428,0.8057783041764558,0.006488991888760139,0.012657001711278293,faster_rcnn,clahe,0,pretrained,val_full_seq
0.3,171,26739,127770,595,0.22323759791122716,0.826942119876512,0.006354515050167224,0.012357277063159415,faster_rcnn,clahe,0,pretrained,val_full_seq
0.33,157,23755,130754,609,0.20496083550913838,0.8462549107171751,0.006565741050518568,0.012723883621038982,faster_rcnn,clahe,0,pretrained,val_full_seq
0.37,139,20405,134104,627,0.1814621409921671,0.86793649560867,0.006765965732087227,0.013045518535898639,faster_rcnn,clahe,0,pretrained,val_full_seq
0.4,118,18109,136400,648,0.15404699738903394,0.8827964714029604,0.006473912327865255,0.01242563049544569,faster_rcnn,clahe,0,pretrained,val_full_seq
0.43,101,15994,138515,665,0.13185378590078328,0.8964849944016207,0.006275240757999379,0.011980309590178519,faster_rcnn,clahe,0,pretrained,val_full_seq
0.46,86,13982,140527,680,0.1122715404699739,0.9095068895663035,0.006113164628945123,0.011594984495078873,faster_rcnn,clahe,0,pretrained,val_full_seq
0.5,68,11520,142989,698,0.08877284595300261,0.9254412364328292,0.005868139454608215,0.011008580216933786,faster_rcnn,clahe,0,pretrained,val_full_seq
0.53,55,9860,144649,711,0.07180156657963446,0.9361849471551819,0.005547150781643974,0.010298661174047374,faster_rcnn,clahe,0,pretrained,val_full_seq
0.56,46,8365,146144,720,0.06005221932114883,0.9458607589201924,0.005469028652954465,0.010025062656641603,faster_rcnn,clahe,0,pretrained,val_full_seq
0.59,41,7031,147478,725,0.05352480417754569,0.9544945601874324,0.005797511312217195,0.010461852513396274,faster_rcnn,clahe,0,pretrained,val_full_seq
0.63,25,5370,149139,741,0.03263707571801567,0.9652447430246782,0.004633920296570899,0.008115565654926148,faster_rcnn,clahe,0,pretrained,val_full_seq
0.66,21,4322,150187,745,0.02741514360313316,0.972027519432525,0.004835367257655998,0.008220786846741044,faster_rcnn,clahe,0,pretrained,val_full_seq
0.69,16,3337,151172,750,0.020887728459530026,0.9784025526021138,0.0047718461079630185,0.007768875940762321,faster_rcnn,clahe,0,pretrained,val_full_seq
0.72,12,2524,151985,754,0.015665796344647518,0.9836643820101094,0.00473186119873817,0.00726832222895215,faster_rcnn,clahe,0,pretrained,val_full_seq
0.76,9,1563,152946,757,0.01174934725848564,0.9898840844222667,0.0057251908396946565,0.007698887938408897,faster_rcnn,clahe,0,pretrained,val_full_seq
0.79,6,885,153624,760,0.007832898172323759,0.9942721783197095,0.006734006734006734,0.00724200362100181,faster_rcnn,clahe,0,pretrained,val_full_seq
0.82,5,439,154070,761,0.006527415143603133,0.9971587415619803,0.01126126126126126,0.008264462809917354,faster_rcnn,clahe,0,pretrained,val_full_seq
0.85,5,201,154308,761,0.006527415143603133,0.9986991049065103,0.024271844660194174,0.0102880658436214,faster_rcnn,clahe,0,pretrained,val_full_seq
0.89,2,60,154449,764,0.0026109660574412533,0.999611673106421,0.03225806451612903,0.004830917874396135,faster_rcnn,clahe,0,pretrained,val_full_seq
0.92,1,17,154492,765,0.0013054830287206266,0.9998899740468192,0.05555555555555555,0.0025510204081632655,faster_rcnn,clahe,0,pretrained,val_full_seq
0.95,0,8,154501,766,0.0,0.9999482230808562,0.0,0.0,faster_rcnn,clahe,0,pretrained,val_full_seq
0.01,814,118028,28496,13,0.9842805320435308,0.19448008517375992,0.0068494303360764714,0.013604191561724424,faster_rcnn,clahe,0,scratch,test_full_seq
0.04,760,89305,57219,67,0.9189842805320435,0.3905094046026589,0.008438350080497418,0.0167231439510628,faster_rcnn,clahe,0,scratch,test_full_seq
0.07,705,75878,70646,122,0.8524788391777509,0.48214626955311074,0.009205698392593657,0.01821470094303062,faster_rcnn,clahe,0,scratch,test_full_seq
0.11,661,64201,82323,166,0.7992744860943168,0.5618396986159264,0.010190866763282045,0.02012513510633439,faster_rcnn,clahe,0,scratch,test_full_seq
0.14,636,57502,89022,191,0.7690447400241838,0.6075591711937977,0.010939488802504387,0.021572119053675908,faster_rcnn,clahe,0,scratch,test_full_seq
0.17,615,51774,94750,212,0.7436517533252721,0.6466517430591575,0.011739105537421978,0.023113349368610942,faster_rcnn,clahe,0,scratch,test_full_seq
0.2,598,46891,99633,229,0.7230955259975816,0.679977341595916,0.012592389816589104,0.024753704776885505,faster_rcnn,clahe,0,scratch,test_full_seq
0.24,569,41130,105394,258,0.6880290205562273,0.7192951325380142,0.01364541116093911,0.02676009970371067,faster_rcnn,clahe,0,scratch,test_full_seq
0.27,546,37236,109288,281,0.660217654171705,0.7458709835931315,0.014451326028267429,0.02828356082778627,faster_rcnn,clahe,0,scratch,test_full_seq
0.3,535,33606,112918,292,0.6469165659008465,0.7706450820343425,0.015670308426818196,0.030599405170441553,faster_rcnn,clahe,0,scratch,test_full_seq
0.33,511,30668,115856,316,0.6178960096735188,0.7906964046845568,0.016389236344975786,0.03193151284134225,faster_rcnn,clahe,0,scratch,test_full_seq
0.37,486,27584,118940,341,0.5876662636033857,0.8117441511288254,0.01731385821161382,0.033636709693047724,faster_rcnn,clahe,0,scratch,test_full_seq
0.4,467,25518,121006,360,0.5646916565900847,0.8258442302967431,0.0179719068693477,0.03483514844099657,faster_rcnn,clahe,0,scratch,test_full_seq
0.43,442,23536,122988,385,0.5344619105199516,0.8393710245420546,0.01843356410042539,0.035637976214472886,faster_rcnn,clahe,0,scratch,test_full_seq
0.46,416,21722,124802,411,0.5030229746070133,0.8517512489421528,0.0187912187189448,0.03622904419769214,faster_rcnn,clahe,0,scratch,test_full_seq
0.5,387,19398,127126,440,0.46795646916565903,0.8676121318009337,0.01956027293404094,0.03755094119930138,faster_rcnn,clahe,0,scratch,test_full_seq
0.53,372,17765,128759,455,0.4498186215235792,0.878757063689225,0.020510558526768485,0.03923222948744991,faster_rcnn,clahe,0,scratch,test_full_seq
0.56,354,16163,130361,473,0.4280532043530834,0.8896904261417925,0.021432463522431434,0.040821033210332106,faster_rcnn,clahe,0,scratch,test_full_seq
0.59,337,14569,131955,490,0.407496977025393,0.9005691900303022,0.022608345632631154,0.0428398906756499,faster_rcnn,clahe,0,scratch,test_full_seq
0.63,312,12413,134111,515,0.37726723095526,0.91528350304387,0.02451866404715128,0.046044864226682414,faster_rcnn,clahe,0,scratch,test_full_seq
0.66,293,10855,135669,534,0.3542926239419589,0.9259165733941197,0.026282741298887694,0.048935281837160755,faster_rcnn,clahe,0,scratch,test_full_seq
0.69,280,9323,137201,547,0.3385731559854897,0.9363721984111818,0.02915755493075081,0.053691275167785234,faster_rcnn,clahe,0,scratch,test_full_seq
0.72,263,7816,138708,564,0.3180169286577993,0.9466572029155633,0.03255353385319965,0.0590613069840557,faster_rcnn,clahe,0,scratch,test_full_seq
0.76,225,5823,140701,602,0.2720677146311971,0.9602590701864541,0.03720238095238095,0.06545454545454546,faster_rcnn,clahe,0,scratch,test_full_seq
0.79,202,4498,142026,625,0.24425634824667472,0.9693019573585214,0.04297872340425532,0.07309571195947169,faster_rcnn,clahe,0,scratch,test_full_seq
0.82,183,3255,143269,644,0.22128174123337363,0.9777852092489967,0.053228621291448515,0.08581477139507619,faster_rcnn,clahe,0,scratch,test_full_seq
0.85,152,2089,144435,675,0.1837968561064087,0.985742949960416,0.0678268630075859,0.09908735332464147,faster_rcnn,clahe,0,scratch,test_full_seq
0.89,116,789,145735,711,0.14026602176541716,0.9946152166198029,0.1281767955801105,0.13394919168591224,faster_rcnn,clahe,0,scratch,test_full_seq
0.92,86,275,146249,741,0.10399032648125756,0.9981231743605143,0.23822714681440443,0.1447811447811448,faster_rcnn,clahe,0,scratch,test_full_seq
0.95,58,52,146472,769,0.07013301088270858,0.9996451093336245,0.5272727272727272,0.1237993596584845,faster_rcnn,clahe,0,scratch,test_full_seq
0.01,557,79207,75302,209,0.7271540469973891,0.48736319567144953,0.006983100145429016,0.013833354029554204,faster_rcnn,clahe,0,scratch,val_full_seq
0.04,386,50147,104362,380,0.5039164490861618,0.6754428544615524,0.00763857281380484,0.015049026296808902,faster_rcnn,clahe,0,scratch,val_full_seq
0.07,308,40315,114194,458,0.402088772845953,0.739076688089367,0.007581911724884917,0.014883181521660342,faster_rcnn,clahe,0,scratch,val_full_seq
0.11,257,33035,121474,509,0.33550913838120106,0.7861936845102874,0.007719572269614321,0.015091902049445062,faster_rcnn,clahe,0,scratch,val_full_seq
0.14,230,29115,125394,536,0.3002610966057441,0.811564374890783,0.007837791787357301,0.01527680913951712,faster_rcnn,clahe,0,scratch,val_full_seq
0.17,217,25919,128590,549,0.283289817232376,0.8322492540887586,0.00830272421181512,0.0161326295442718,faster_rcnn,clahe,0,scratch,val_full_seq
0.2,195,23321,131188,571,0.2545691906005222,0.8490638085807299,0.008292226569144412,0.01606127996046454,faster_rcnn,clahe,0,scratch,val_full_seq
0.24,183,20277,134232,583,0.23890339425587467,0.8687649263149719,0.008944281524926686,0.017243003863186657,faster_rcnn,clahe,0,scratch,val_full_seq
0.27,173,18423,136086,593,0.2258485639686684,0.8807642273265635,0.009303075930307592,0.017870054746410492,faster_rcnn,clahe,0,scratch,val_full_seq
0.3,160,16697,137812,606,0.20887728459530025,0.8919350976318532,0.00949160586106662,0.01815808886114736,faster_rcnn,clahe,0,scratch,val_full_seq
0.33,150,15160,139349,616,0.195822454308094,0.901882738222369,0.009797517962116264,0.018661358546902217,faster_rcnn,clahe,0,scratch,val_full_seq
0.37,137,13345,141164,629,0.17885117493472585,0.9136296267531341,0.010161697077584929,0.019230769230769232,faster_rcnn,clahe,0,scratch,val_full_seq
0.4,124,12034,142475,642,0.1618798955613577,0.9221145693778356,0.01019904589570653,0.019189105540080468,faster_rcnn,clahe,0,scratch,val_full_seq
0.43,116,10864,143645,650,0.1514360313315927,0.9296869438026264,0.010564663023679418,0.01975140473352631,faster_rcnn,clahe,0,scratch,val_full_seq
0.46,106,9797,144712,660,0.13838120104438642,0.9365926903934398,0.010703827123094012,0.019870653294591808,faster_rcnn,clahe,0,scratch,val_full_seq
0.5,96,8539,145970,670,0.12532637075718014,0.9447346109288132,0.011117544875506659,0.020423359217104566,faster_rcnn,clahe,0,scratch,val_full_seq
0.53,83,7703,146806,683,0.10835509138381201,0.9501452989793475,0.010660159260210635,0.019410664172123483,faster_rcnn,clahe,0,scratch,val_full_seq
0.56,73,6950,147559,693,0.09530026109660575,0.9550188014937642,0.01039441833974085,0.018744383104377968,faster_rcnn,clahe,0,scratch,val_full_seq
0.59,62,6207,148302,704,0.08093994778067885,0.959827582859251,0.009889934598819589,0.017626154939587774,faster_rcnn,clahe,0,scratch,val_full_seq
0.63,51,5402,149107,715,0.06657963446475196,0.9650376353481027,0.009352649917476618,0.01640135069946937,faster_rcnn,clahe,0,scratch,val_full_seq
0.66,47,4884,149625,719,0.06135770234986945,0.9683901908626682,0.009531535185560738,0.01649991223450939,faster_rcnn,clahe,0,scratch,val_full_seq
0.69,43,4417,150092,723,0.05613577023498695,0.9714126685176915,0.009641255605381167,0.016456180635285117,faster_rcnn,clahe,0,scratch,val_full_seq
0.72,42,3999,150510,724,0.05483028720626632,0.9741180125429587,0.010393466963622866,0.01747451633035157,faster_rcnn,clahe,0,scratch,val_full_seq
0.76,34,3482,151027,732,0.044386422976501305,0.9774640959426312,0.009670079635949944,0.015880429705744978,faster_rcnn,clahe,0,scratch,val_full_seq
0.79,34,3111,151398,732,0.044386422976501305,0.9798652505679281,0.010810810810810811,0.017386857581181282,faster_rcnn,clahe,0,scratch,val_full_seq
0.82,31,2752,151757,735,0.04046997389033943,0.9821887398145092,0.011139058569888609,0.017469709777402084,faster_rcnn,clahe,0,scratch,val_full_seq
0.85,23,2352,152157,743,0.030026109660574413,0.9847775857717026,0.00968421052631579,0.014645017510347025,faster_rcnn,clahe,0,scratch,val_full_seq
0.89,17,1693,152816,749,0.022193211488250653,0.9890427094861788,0.009941520467836258,0.01373182552504039,faster_rcnn,clahe,0,scratch,val_full_seq
0.92,6,628,153881,760,0.007832898172323759,0.9959355118472063,0.00946372239747634,0.00857142857142857,faster_rcnn,clahe,0,scratch,val_full_seq
0.95,0,32,154477,766,0.0,0.9997928923234245,0.0,0.0,faster_rcnn,clahe,0,scratch,val_full_seq
0.01,827,144966,1558,0,1.0,0.010633070350249789,0.0056724259738121854,0.011280862092483973,faster_rcnn,plain,0,pretrained,test_full_seq
0.04,825,138529,7995,2,0.9975816203143894,0.05456443995522918,0.005920174519568867,0.011770496714961371,faster_rcnn,plain,0,pretrained,test_full_seq
0.07,818,132649,13875,9,0.9891172914147521,0.09469438453768667,0.006128855822038407,0.012182227054075389,faster_rcnn,plain,0,pretrained,test_full_seq
0.11,793,124389,22135,34,0.9588875453446191,0.15106740192732931,0.006334776565320893,0.012586402558547405,faster_rcnn,plain,0,pretrained,test_full_seq
0.14,769,117702,28822,58,0.9298669891172914,0.19670497665911388,0.006491040001350541,0.012892085366058105,faster_rcnn,plain,0,pretrained,test_full_seq
0.17,737,110887,35637,90,0.8911729141475212,0.24321612841582266,0.006602522754963091,0.013107931454589111,faster_rcnn,plain,0,pretrained,test_full_seq
0.2,704,103844,42680,123,0.8512696493349455,0.2912833392481778,0.006733749091326472,0.013361803084223012,faster_rcnn,plain,0,pretrained,test_full_seq
0.24,665,94711,51813,162,0.8041112454655381,0.35361442494062406,0.00697240395906727,0.013824932694406619,faster_rcnn,plain,0,pretrained,test_full_seq
